LCLid,stdorToU,datetime,KWH/hh
MAC004184,ToU,2014-01-26 04:30:00,0.054
MAC004184,ToU,2014-02-01 01:30:00,0.115
MAC004189,ToU,2012-06-29 13:30:00,0.155
MAC004189,ToU,2012-07-05 18:30:00,0.598
MAC004189,ToU,2012-09-25 02:30:00,0.129
MAC004189,ToU,2012-10-10 01:00:00,0.145
MAC004189,ToU,2013-11-16 14:30:00,0.142
MAC004189,ToU,2014-01-05 10:30:00,0.096
MAC004206,ToU,2012-07-27 07:30:00,0.046
MAC004206,ToU,2013-03-17 20:30:00,0.138
MAC004206,ToU,2013-11-10 03:00:00,0.029
MAC004206,ToU,2014-01-18 01:00:00,0.033
MAC004218,ToU,2012-07-31 09:30:00,0.773
MAC004218,ToU,2012-12-07 17:00:00,1.793
MAC004218,ToU,2013-06-29 15:30:00,0.108
MAC004218,ToU,2013-07-23 23:00:00,0.118
MAC004218,ToU,2013-08-19 02:00:00,0.135
MAC004218,ToU,2013-10-10 21:30:00,0.121
MAC004218,ToU,2013-12-25 18:00:00,0.175
MAC004218,ToU,2013-12-28 17:00:00,0.171
MAC004223,ToU,2012-07-27 23:30:00,0.04
MAC004223,ToU,2013-04-22 05:30:00,0.016
MAC004223,ToU,2013-05-22 10:00:00,0.096
MAC004223,ToU,2013-07-12 04:00:00,0.023
MAC004223,ToU,2013-08-09 22:00:00,0.057
MAC004223,ToU,2013-10-18 03:00:00,0.05
MAC004223,ToU,2013-12-06 13:00:00,0.093
MAC004223,ToU,2013-12-12 03:30:00,0.049
MAC004229,ToU,2012-05-27 16:30:00,0.085
MAC004229,ToU,2012-06-24 08:00:00,0.058
MAC004229,ToU,2012-06-25 04:00:00,0.059
MAC004229,ToU,2012-07-09 13:00:00,0.357
MAC004229,ToU,2012-08-25 06:00:00,0.018
MAC004229,ToU,2012-10-07 08:30:00,0.857
MAC004229,ToU,2012-11-10 01:00:00,0.09
MAC004229,ToU,2013-02-01 00:30:00,0.066
MAC004229,ToU,2013-07-07 05:30:00,0.011
MAC004229,ToU,2013-08-04 18:00:00,0.171
MAC004229,ToU,2013-09-08 12:00:00,0.088
MAC004229,ToU,2013-12-07 05:30:00,0.076
MAC004229,ToU,2014-02-08 01:30:00,0.132
MAC004231,ToU,2012-10-14 12:00:00,0.116
MAC004231,ToU,2012-11-06 16:00:00,0.124
MAC004231,ToU,2012-11-24 17:30:00,0.414
MAC004231,ToU,2013-02-14 16:30:00,0.124
MAC004231,ToU,2013-05-23 15:30:00,0.342
MAC004231,ToU,2013-06-18 11:00:00,0.417
MAC004231,ToU,2013-07-12 05:00:00,0.088
MAC004231,ToU,2013-12-03 16:00:00,0.308
MAC004231,ToU,2013-12-04 07:30:00,0.214
MAC004231,ToU,2014-02-24 11:00:00,0.109
MAC004234,ToU,2012-09-12 18:30:00,0.212
MAC004234,ToU,2012-09-23 07:00:00,0.051
MAC004234,ToU,2012-09-26 09:00:00,0.045
MAC004234,ToU,2012-09-27 05:30:00,0.044
MAC004234,ToU,2012-12-03 21:00:00,0.21
MAC004234,ToU,2012-12-24 23:00:00,0.071
MAC004234,ToU,2013-02-13 22:30:00,0.133
MAC004234,ToU,2013-03-08 09:30:00,0.033
MAC004234,ToU,2013-07-13 01:00:00,0.058
MAC004234,ToU,2013-08-17 19:00:00,0.173
MAC004234,ToU,2013-08-17 21:00:00,0.142
MAC004234,ToU,2013-10-18 18:00:00,0.108
MAC004234,ToU,2013-12-09 18:00:00,0.046
MAC004234,ToU,2014-02-07 11:00:00,0.042
MAC004236,ToU,2012-05-30 07:30:00,0.04
MAC004236,ToU,2012-07-01 20:00:00,0.032
MAC004236,ToU,2012-09-07 06:30:00,0.129
MAC004236,ToU,2012-09-20 13:00:00,0.034
MAC004236,ToU,2012-11-04 09:00:00,0.082
MAC004236,ToU,2012-12-28 20:00:00,0.024
MAC004236,ToU,2013-01-06 00:00:00,0.03
MAC004236,ToU,2013-06-26 16:00:00,0.04
MAC004236,ToU,2014-02-03 01:00:00,0.043
MAC004236,ToU,2014-02-08 00:30:00,0.022
MAC004239,ToU,2012-09-07 11:00:00,0.081
MAC004239,ToU,2012-10-03 17:00:00,0.102
MAC004239,ToU,2013-01-10 11:30:00,0.069
MAC004239,ToU,2013-02-06 14:30:00,0.084
MAC004239,ToU,2013-03-28 08:00:00,0.12
MAC004239,ToU,2013-04-23 21:30:00,0.092
MAC004239,ToU,2013-09-10 11:30:00,0.129
MAC004239,ToU,2013-11-25 08:30:00,0.1
MAC004245,ToU,2012-09-13 11:30:00,0.141
MAC004245,ToU,2012-12-13 19:00:00,0.186
MAC004245,ToU,2013-01-02 00:30:00,0.06
MAC004245,ToU,2013-01-20 11:30:00,0.49
MAC004245,ToU,2013-05-15 21:00:00,0.113
MAC004245,ToU,2013-10-22 07:00:00,0.063
MAC004245,ToU,2013-12-08 16:00:00,0.11
MAC004246,ToU,2012-07-28 01:30:00,0.055
MAC004246,ToU,2012-09-10 20:30:00,0.154
MAC004246,ToU,2012-11-06 20:30:00,0.134
MAC004246,ToU,2012-12-09 18:00:00,0.133
MAC004246,ToU,2013-08-18 01:30:00,0.055
MAC004258,ToU,2012-06-18 22:00:00,0.258
MAC004258,ToU,2012-07-28 23:30:00,0.105
MAC004258,ToU,2012-10-01 03:00:00,0.256
MAC004258,ToU,2012-11-06 21:30:00,0.574
MAC004258,ToU,2012-12-06 05:00:00,0.099
MAC004258,ToU,2013-01-03 10:00:00,0.122
MAC004258,ToU,2013-02-19 04:30:00,0.094
MAC004258,ToU,2013-10-13 12:00:00,0.834
MAC004258,ToU,2014-01-03 12:30:00,0.867
MAC004260,ToU,2012-05-25 17:00:00,0.098
MAC004260,ToU,2012-05-26 11:30:00,0.075
MAC004260,ToU,2013-02-05 11:30:00,0.194
MAC004260,ToU,2013-08-20 11:30:00,0.117
MAC004260,ToU,2013-10-26 07:00:00,0.312
MAC004260,ToU,2013-12-15 05:00:00,0.118
MAC004260,ToU,2013-12-17 01:30:00,0.086
MAC004260,ToU,2014-01-07 19:00:00,0.197
MAC004263,ToU,2012-06-27 17:30:00,0.188
MAC004263,ToU,2013-01-22 13:30:00,0.226
MAC004263,ToU,2013-02-01 13:30:00,0.446
MAC004263,ToU,2013-02-14 20:00:00,0.213
MAC004263,ToU,2013-04-11 09:30:00,0.164
MAC004263,ToU,2013-06-14 13:00:00,0.026
MAC004263,ToU,2013-07-16 02:00:00,0.111
MAC004263,ToU,2013-08-06 09:30:00,0.201
MAC004263,ToU,2013-08-26 07:30:00,0.097
MAC004263,ToU,2013-10-18 13:00:00,0.506
MAC004263,ToU,2013-11-13 23:30:00,0.391
MAC004263,ToU,2013-11-25 12:30:00,0.159
MAC004264,ToU,2012-08-21 15:00:00,0.06
MAC004264,ToU,2012-11-29 08:30:00,0.043
MAC004264,ToU,2013-01-10 14:30:00,0.095
MAC004264,ToU,2013-02-10 04:30:00,0.027
MAC004264,ToU,2013-02-16 17:00:00,0.181
MAC004264,ToU,2013-02-20 03:30:00,0.026
MAC004264,ToU,2013-03-18 06:30:00,0.067
MAC004264,ToU,2013-04-02 00:30:00,0.023
MAC004264,ToU,2013-04-25 18:30:00,0.092
MAC004264,ToU,2013-04-27 17:30:00,0.079
MAC004264,ToU,2013-09-10 21:30:00,0.162
MAC004264,ToU,2013-10-21 04:30:00,0.108
MAC004270,ToU,2012-06-04 17:30:00,0.031
MAC004270,ToU,2012-06-28 10:00:00,0.021
MAC004270,ToU,2012-09-03 17:30:00,0.029
MAC004270,ToU,2012-10-21 07:30:00,0.055
MAC004270,ToU,2012-11-02 09:30:00,0.039
MAC004270,ToU,2012-12-30 09:00:00,0.025
MAC004270,ToU,2013-01-08 00:00:00,0.015
MAC004270,ToU,2013-01-12 10:00:00,0.008
MAC004283,ToU,2012-05-25 20:30:00,0.118
MAC004283,ToU,2012-06-04 12:30:00,0.084
MAC004283,ToU,2012-06-21 06:00:00,0.02
MAC004283,ToU,2012-07-06 22:00:00,0.026
MAC004283,ToU,2012-08-08 01:30:00,0.022
MAC004283,ToU,2013-01-26 13:00:00,0.047
MAC004283,ToU,2013-07-23 20:00:00,0.112
MAC004283,ToU,2013-08-03 03:30:00,0.052
MAC004283,ToU,2013-10-01 17:30:00,0.07
MAC004303,ToU,2012-06-30 11:00:00,0.111
MAC004303,ToU,2012-06-30 19:30:00,0.127
MAC004303,ToU,2012-09-13 00:30:00,0.834
MAC004303,ToU,2012-10-31 09:00:00,0.128
MAC004303,ToU,2013-03-23 17:00:00,0.858
MAC004303,ToU,2013-06-10 13:00:00,0.09
MAC004303,ToU,2013-08-30 23:30:00,0.175
MAC004307,ToU,2012-05-28 03:00:00,0.084
MAC004307,ToU,2012-09-29 04:30:00,0.043
MAC004307,ToU,2013-01-30 11:30:00,0.383
MAC004307,ToU,2013-02-20 17:00:00,0.051
MAC004307,ToU,2013-03-06 18:00:00,0.071
MAC004307,ToU,2013-03-14 21:30:00,0.034
MAC004307,ToU,2013-04-13 10:30:00,0.05
MAC004307,ToU,2013-06-07 12:00:00,0.051
MAC004307,ToU,2013-07-04 23:30:00,0.024
MAC004307,ToU,2013-08-19 17:00:00,0.066
MAC004307,ToU,2013-08-25 01:30:00,0.021
MAC004307,ToU,2013-08-28 23:00:00,0.026
MAC004307,ToU,2013-10-23 12:00:00,0.07
MAC004307,ToU,2014-01-05 00:00:00,0.04
MAC004309,ToU,2012-10-23 03:00:00,0.106
MAC004309,ToU,2012-10-29 04:30:00,0.109
MAC004309,ToU,2012-11-08 19:00:00,0.881
MAC004309,ToU,2012-12-28 04:00:00,0.121
MAC004309,ToU,2012-12-28 04:30:00,0.148
MAC004309,ToU,2013-06-21 09:30:00,0.146
MAC004309,ToU,2014-02-04 05:30:00,0.112
MAC004309,ToU,2014-02-17 03:00:00,0.246
MAC004315,ToU,2012-06-17 00:30:00,0.101
MAC004315,ToU,2012-09-21 06:30:00,0.118
MAC004315,ToU,2013-01-31 15:00:00,0.103
MAC004315,ToU,2013-02-13 01:30:00,0.191
MAC004315,ToU,2013-03-25 08:30:00,0.105
MAC004315,ToU,2013-08-04 16:30:00,0.098
MAC004315,ToU,2013-10-19 11:30:00,0.114
MAC004315,ToU,2013-11-22 19:00:00,0.306
MAC004315,ToU,2013-12-10 11:00:00,0.103
MAC004315,ToU,2013-12-26 21:30:00,0.209
MAC004315,ToU,2014-02-11 07:00:00,0.222
MAC004318,ToU,2013-02-11 19:30:00,0.093
MAC004318,ToU,2013-04-10 03:00:00,0.01
MAC004318,ToU,2013-04-13 00:00:00,0.074
MAC004318,ToU,2013-05-01 19:00:00,0.15
MAC004318,ToU,2013-06-08 13:00:00,0.051
MAC004318,ToU,2013-06-14 09:00:00,0.064
MAC004318,ToU,2013-07-30 22:30:00,0.201
MAC004318,ToU,2013-08-20 08:30:00,0.117
MAC004318,ToU,2013-08-25 11:00:00,0.054
MAC004318,ToU,2013-09-07 20:30:00,0.08
MAC004318,ToU,2013-10-14 18:00:00,0.059
MAC004318,ToU,2013-11-19 11:30:00,0.029
MAC004320,ToU,2012-11-02 13:30:00,0.039
MAC004320,ToU,2013-03-31 06:00:00,0.012
MAC004320,ToU,2013-04-25 20:30:00,0.219
MAC004320,ToU,2013-05-04 17:00:00,0.035
MAC004320,ToU,2013-06-25 13:30:00,0.025
MAC004320,ToU,2013-07-12 13:30:00,0.014
MAC004320,ToU,2013-08-09 17:30:00,0.052
MAC004320,ToU,2013-09-22 03:00:00,0.06
MAC004320,ToU,2013-11-23 06:30:00,0.018
MAC004320,ToU,2013-12-10 15:00:00,0.015
MAC004320,ToU,2014-01-30 18:00:00,0.384
MAC004320,ToU,2014-02-16 09:00:00,0.013
MAC004323,ToU,2012-09-07 23:00:00,0.133
MAC004323,ToU,2012-10-14 07:00:00,0.385
MAC004323,ToU,2013-01-14 00:00:00,0.031
MAC004323,ToU,2013-05-14 21:30:00,0.105
MAC004331,ToU,2012-10-23 10:30:00,0.099
MAC004331,ToU,2012-11-03 21:00:00,0.128
MAC004331,ToU,2013-07-15 22:00:00,0.148
MAC004331,ToU,2013-10-17 13:00:00,0.031
MAC004331,ToU,2013-12-21 11:30:00,0.163
MAC004334,ToU,2012-08-21 01:30:00,0.065
MAC004334,ToU,2012-09-01 17:00:00,0.176
MAC004334,ToU,2012-09-30 01:00:00,0.046
MAC004334,ToU,2012-11-19 16:30:00,0.29
MAC004334,ToU,2013-03-09 11:30:00,0.019
MAC004334,ToU,2013-06-19 03:00:00,0.027
MAC004334,ToU,2013-12-30 15:00:00,0.151
MAC004346,ToU,2012-03-25 11:30:00,0.039
MAC004346,ToU,2012-05-10 10:00:00,0.081
MAC004346,ToU,2012-12-28 20:00:00,0.055
MAC004346,ToU,2013-02-20 08:30:00,0.497
MAC004346,ToU,2013-03-06 19:00:00,0.352
MAC004346,ToU,2013-03-30 07:30:00,0.524
MAC004346,ToU,2013-06-19 18:30:00,0.215
MAC004346,ToU,2013-09-13 22:00:00,0.068
MAC004346,ToU,2013-11-29 14:00:00,1.752
MAC004346,ToU,2013-12-04 22:30:00,0.071
MAC004346,ToU,2013-12-30 18:30:00,0.083
MAC004346,ToU,2014-01-12 23:00:00,0.077
MAC004347,ToU,2012-03-29 14:00:00,0.196
MAC004347,ToU,2012-05-28 02:00:00,0.172
MAC004347,ToU,2012-11-16 20:30:00,0.224
MAC004347,ToU,2013-03-06 11:30:00,0.228
MAC004347,ToU,2013-04-23 13:30:00,0.161
MAC004347,ToU,2013-06-13 08:30:00,0.226
MAC004347,ToU,2013-07-30 05:30:00,0.105
MAC004347,ToU,2013-08-03 11:00:00,0.101
MAC004347,ToU,2013-08-16 21:30:00,0.39
MAC004347,ToU,2013-11-06 00:00:00,0.088
MAC004350,ToU,2012-03-31 22:00:00,0.053
MAC004350,ToU,2012-05-28 16:00:00,0.447
MAC004350,ToU,2012-06-13 16:00:00,0.312
MAC004350,ToU,2012-07-25 09:30:00,0.117
MAC004350,ToU,2012-08-11 02:30:00,0.27
MAC004350,ToU,2012-09-28 09:30:00,0.111
MAC004350,ToU,2013-01-08 08:30:00,0.224
MAC004350,ToU,2013-02-14 22:00:00,0.208
MAC004350,ToU,2013-09-01 08:30:00,0.105
MAC004350,ToU,2013-11-09 06:00:00,0.068
MAC004350,ToU,2013-11-12 23:00:00,0.138
MAC004354,ToU,2012-03-30 11:00:00,0.098
MAC004354,ToU,2012-04-13 16:00:00,0.201
MAC004354,ToU,2012-06-04 04:30:00,0.06
MAC004354,ToU,2012-10-01 02:00:00,0.063
MAC004354,ToU,2012-10-30 05:00:00,0.07
MAC004354,ToU,2012-11-25 00:00:00,0.068
MAC004354,ToU,2012-12-21 17:30:00,0.143
MAC004354,ToU,2012-12-26 05:00:00,0.068
MAC004354,ToU,2013-05-10 16:30:00,0.182
MAC004354,ToU,2013-10-22 23:30:00,0.06
MAC004354,ToU,2013-10-23 02:00:00,0.066
MAC004354,ToU,2013-12-11 15:00:00,0.068
MAC004361,ToU,2012-03-26 08:00:00,0.127
MAC004361,ToU,2012-07-08 06:00:00,0.128
MAC004361,ToU,2012-07-14 22:00:00,0.177
MAC004361,ToU,2013-01-07 23:00:00,0.233
MAC004361,ToU,2013-03-15 23:30:00,0.256
MAC004361,ToU,2013-08-18 09:30:00,0.128
MAC004361,ToU,2013-09-06 15:30:00,0.162
MAC004361,ToU,2014-01-19 21:30:00,0.187
MAC004362,ToU,2012-05-16 18:00:00,0.214
MAC004362,ToU,2012-06-01 16:30:00,0.429
MAC004362,ToU,2012-06-06 11:00:00,0.589
MAC004362,ToU,2012-08-26 16:30:00,1.4630001
MAC004362,ToU,2012-11-12 11:30:00,0.381
MAC004362,ToU,2012-12-22 09:30:00,0.553
MAC004362,ToU,2012-12-28 05:00:00,0.189
MAC004362,ToU,2013-06-02 15:30:00,0.27
MAC004362,ToU,2013-07-02 06:30:00,0.216
MAC004362,ToU,2013-07-07 16:30:00,0.45
MAC004362,ToU,2013-08-02 06:30:00,0.341
MAC004362,ToU,2013-09-07 11:30:00,0.648
MAC004362,ToU,2013-09-26 19:30:00,0.259
MAC004362,ToU,2014-01-02 07:00:00,0.204
MAC004362,ToU,2014-01-10 04:00:00,0.198
MAC004362,ToU,2014-01-28 00:30:00,0.269
MAC004363,ToU,2012-05-12 23:30:00,0.017
MAC004363,ToU,2012-08-28 13:30:00,0.08
MAC004363,ToU,2012-11-17 00:30:00,0.525
MAC004363,ToU,2013-01-04 04:30:00,0.059
MAC004363,ToU,2013-02-05 05:00:00,0.081
MAC004363,ToU,2013-04-14 07:30:00,0.069
MAC004363,ToU,2013-09-21 17:00:00,0.037
MAC004366,ToU,2012-04-05 22:00:00,0.439
MAC004366,ToU,2012-07-06 16:00:00,0.527
MAC004366,ToU,2012-08-20 08:00:00,0.265
MAC004366,ToU,2013-02-19 11:00:00,0.44
MAC004366,ToU,2013-04-23 13:00:00,0.231
MAC004366,ToU,2013-07-07 00:00:00,1.149
MAC004366,ToU,2013-07-12 00:30:00,0.384
MAC004366,ToU,2013-07-19 02:00:00,0.481
MAC004366,ToU,2013-08-05 13:30:00,0.22
MAC004366,ToU,2013-09-14 22:30:00,0.503
MAC004366,ToU,2013-09-17 12:00:00,0.414
MAC004366,ToU,2013-12-05 04:00:00,0.224
MAC004366,ToU,2013-12-24 06:00:00,0.235
MAC004374,ToU,2012-03-30 20:30:00,1.786
MAC004374,ToU,2012-05-08 20:30:00,0.274
MAC004374,ToU,2012-07-13 10:30:00,0.351
MAC004374,ToU,2013-01-10 00:30:00,0.426
MAC004374,ToU,2013-01-17 11:00:00,0.256
MAC004374,ToU,2013-02-04 23:30:00,0.385
MAC004374,ToU,2013-02-23 19:30:00,0.132
MAC004374,ToU,2013-05-26 07:00:00,0.199
MAC004374,ToU,2013-07-30 06:00:00,0.151
MAC004374,ToU,2013-12-27 14:30:00,1.233
MAC004374,ToU,2014-02-03 09:00:00,0.102
MAC004374,ToU,2014-02-15 03:00:00,0.109
MAC004374,ToU,2014-02-23 12:00:00,0.108
MAC004381,ToU,2013-02-17 09:00:00,0.249
MAC004381,ToU,2013-09-02 11:30:00,0.093
MAC004381,ToU,2013-11-20 20:00:00,0.203
MAC004381,ToU,2014-01-03 15:30:00,0.448
MAC004392,ToU,2012-03-19 17:30:00,0.02
MAC004392,ToU,2012-06-29 14:00:00,0.024
MAC004392,ToU,2012-07-05 03:00:00,0.02
MAC004392,ToU,2012-07-22 17:30:00,0.015
MAC004392,ToU,2012-08-02 21:00:00,0.011
MAC004392,ToU,2012-10-08 10:30:00,0.014
MAC004392,ToU,2012-10-24 04:00:00,0.013
MAC004392,ToU,2013-02-21 03:00:00,0.022
MAC004392,ToU,2013-04-17 21:00:00,0.065
MAC004392,ToU,2013-04-28 00:00:00,0.034
MAC004396,ToU,2012-03-23 22:30:00,0.151
MAC004396,ToU,2012-06-12 22:00:00,0.164
MAC004396,ToU,2012-06-21 21:00:00,0.131
MAC004396,ToU,2012-06-26 23:00:00,0.186
MAC004396,ToU,2012-09-25 01:00:00,0.086
MAC004396,ToU,2012-09-28 05:30:00,0.078
MAC004396,ToU,2012-10-28 19:30:00,0.199
MAC004396,ToU,2012-11-24 01:30:00,0.098
MAC004396,ToU,2013-02-11 02:30:00,0.055
MAC004396,ToU,2013-07-31 05:30:00,0.068
MAC004396,ToU,2013-08-24 15:00:00,0.093
MAC004396,ToU,2013-10-20 00:30:00,0.075
MAC004396,ToU,2013-11-16 01:30:00,0.048
MAC004396,ToU,2013-12-29 21:00:00,0.142
MAC004399,ToU,2012-03-19 20:30:00,0.222
MAC004399,ToU,2012-04-01 22:30:00,0.196
MAC004399,ToU,2012-04-14 08:30:00,0.332
MAC004399,ToU,2012-09-02 19:30:00,0.211
MAC004399,ToU,2012-12-12 01:00:00,0.073
MAC004399,ToU,2012-12-13 03:00:00,0.025
MAC004399,ToU,2013-01-11 12:30:00,0.05
MAC004399,ToU,2013-01-19 12:30:00,0.093
MAC004399,ToU,2013-07-16 08:00:00,0.071
MAC004399,ToU,2013-10-07 08:30:00,0.05
MAC004399,ToU,2013-11-06 13:00:00,0.068
MAC004399,ToU,2014-02-06 00:30:00,0.076
MAC004400,ToU,2012-07-04 01:00:00,0.164
MAC004400,ToU,2012-09-15 19:30:00,0.332
MAC004400,ToU,2012-10-27 04:30:00,0.105
MAC004400,ToU,2012-11-12 14:30:00,0.267
MAC004400,ToU,2012-12-30 09:00:00,0.194
MAC004400,ToU,2013-01-13 10:00:00,3.0580001
MAC004400,ToU,2013-07-30 02:30:00,0.125
MAC004408,ToU,2012-03-30 13:00:00,0.32
MAC004408,ToU,2012-04-04 14:00:00,0.217
MAC004408,ToU,2012-06-11 13:30:00,0.173
MAC004408,ToU,2012-06-24 03:00:00,0.048
MAC004408,ToU,2012-07-10 17:00:00,0.485
MAC004408,ToU,2012-08-05 16:30:00,0.172
MAC004408,ToU,2012-11-19 18:30:00,0.283
MAC004408,ToU,2012-11-23 22:30:00,0.259
MAC004408,ToU,2012-12-14 18:00:00,0.321
MAC004408,ToU,2013-01-16 15:30:00,0.162
MAC004408,ToU,2013-03-21 02:00:00,0.039
MAC004408,ToU,2013-05-13 00:00:00,0.05
MAC004408,ToU,2013-06-27 17:00:00,0.339
MAC004408,ToU,2013-07-03 17:30:00,0.162
MAC004408,ToU,2013-11-17 19:30:00,0.171
MAC004419,ToU,2012-07-26 17:30:00,0.213
MAC004419,ToU,2012-08-11 14:00:00,0.116
MAC004419,ToU,2012-10-29 14:30:00,0.275
MAC004419,ToU,2013-01-22 18:30:00,0.28
MAC004419,ToU,2013-05-05 06:00:00,0.162
MAC004419,ToU,2013-09-05 23:30:00,0.199
MAC004419,ToU,2013-10-01 13:30:00,0.164
MAC004419,ToU,2013-10-14 18:00:00,0.245
MAC004419,ToU,2014-02-25 21:30:00,0.239
MAC004422,ToU,2012-06-14 18:00:00,0.345
MAC004422,ToU,2012-07-02 06:00:00,0.174
MAC004422,ToU,2012-07-03 09:30:00,0.241
MAC004422,ToU,2012-11-01 05:30:00,0.098
MAC004422,ToU,2012-12-12 15:00:00,0.386
MAC004422,ToU,2013-02-20 10:30:00,0.399
MAC004422,ToU,2013-02-23 07:30:00,0.104
MAC004422,ToU,2013-04-29 00:30:00,0.058
MAC004422,ToU,2013-11-21 00:30:00,0.214
MAC004424,ToU,2012-04-12 02:00:00,0.048
MAC004424,ToU,2012-05-31 00:00:00,0.05
MAC004424,ToU,2012-07-18 15:30:00,0.18
MAC004424,ToU,2012-08-23 12:30:00,0.101
MAC004424,ToU,2012-08-28 15:00:00,0.186
MAC004424,ToU,2012-10-24 12:30:00,0.17
MAC004424,ToU,2012-12-24 07:30:00,0.068
MAC004424,ToU,2012-12-30 20:00:00,0.172
MAC004424,ToU,2013-01-02 12:30:00,0.26
MAC004424,ToU,2013-02-08 05:30:00,0.035
MAC004424,ToU,2013-02-17 17:00:00,0.178
MAC004424,ToU,2013-06-17 19:00:00,0.176
MAC004424,ToU,2013-09-14 13:30:00,0.259
MAC004424,ToU,2013-10-12 19:30:00,0.144
MAC004424,ToU,2013-11-13 00:30:00,0.068
MAC004436,ToU,2012-04-16 21:30:00,0.041
MAC004436,ToU,2012-05-26 13:00:00,0.072
MAC004436,ToU,2012-05-27 17:00:00,0.094
MAC004436,ToU,2012-06-27 15:00:00,0.13
MAC004436,ToU,2012-12-31 01:00:00,0.062
MAC004436,ToU,2013-01-23 02:30:00,0.074
MAC004436,ToU,2013-03-05 19:30:00,0.195
MAC004436,ToU,2013-04-14 23:00:00,0.029
MAC004436,ToU,2013-06-02 16:00:00,0.056
MAC004436,ToU,2013-07-24 06:00:00,0.077
MAC004436,ToU,2013-09-23 01:00:00,0.069
MAC004436,ToU,2013-10-01 02:00:00,0.017
MAC004436,ToU,2013-11-30 04:00:00,0.016
MAC004436,ToU,2014-02-25 05:30:00,0.035
MAC004439,ToU,2012-04-24 13:00:00,0.261
MAC004439,ToU,2012-07-26 20:30:00,0.309
MAC004439,ToU,2012-08-07 01:30:00,0.13
MAC004439,ToU,2012-12-03 04:00:00,0.141
MAC004439,ToU,2013-01-04 13:00:00,0.516
MAC004439,ToU,2013-02-17 05:30:00,0.154
MAC004439,ToU,2013-02-26 07:30:00,0.545
MAC004439,ToU,2013-03-27 03:30:00,0.109
MAC004445,ToU,2012-06-23 07:30:00,0.066
MAC004445,ToU,2013-03-01 21:30:00,0.097
MAC004445,ToU,2013-04-09 20:00:00,0.125
MAC004445,ToU,2013-07-18 15:00:00,0.074
MAC004445,ToU,2013-08-20 16:00:00,0.064
MAC004445,ToU,2013-10-16 14:30:00,0.159
MAC004445,ToU,2014-01-29 20:30:00,0.193
MAC004448,ToU,2012-04-07 16:30:00,0.083
MAC004448,ToU,2012-04-20 15:00:00,0.22
MAC004448,ToU,2012-04-25 01:30:00,0.147
MAC004448,ToU,2012-05-24 10:30:00,0.087
MAC004448,ToU,2012-07-02 17:00:00,0.097
MAC004448,ToU,2012-10-06 16:30:00,0.095
MAC004448,ToU,2013-03-01 06:30:00,0.065
MAC004448,ToU,2013-04-15 14:00:00,0.1
MAC004448,ToU,2013-12-10 20:00:00,0.142
MAC004448,ToU,2014-02-14 15:30:00,0.138
MAC004449,ToU,2012-03-24 21:00:00,0.964
MAC004449,ToU,2012-07-18 06:30:00,0.354
MAC004449,ToU,2012-10-07 06:00:00,0.226
MAC004449,ToU,2012-10-10 03:00:00,0.117
MAC004449,ToU,2012-11-10 06:30:00,0.522
MAC004449,ToU,2012-11-17 02:00:00,0.207
MAC004449,ToU,2013-01-30 10:00:00,0.716
MAC004449,ToU,2013-03-09 15:00:00,0.891
MAC004449,ToU,2013-05-10 15:30:00,1.37
MAC004449,ToU,2013-05-24 00:30:00,0.397
MAC004449,ToU,2013-10-03 17:00:00,1.168
MAC004449,ToU,2013-12-11 08:00:00,1.319
MAC004449,ToU,2014-01-26 22:30:00,1.253
MAC004449,ToU,2014-02-04 20:30:00,1.75
MAC004451,ToU,2012-04-01 14:00:00,0.102
MAC004451,ToU,2012-08-09 17:00:00,0.355
MAC004451,ToU,2012-09-30 10:30:00,0.179
MAC004451,ToU,2013-04-21 05:30:00,0.153
MAC004451,ToU,2013-05-02 00:30:00,0.084
MAC004451,ToU,2013-11-14 05:00:00,0.082
MAC004451,ToU,2013-12-14 22:00:00,0.286
MAC004451,ToU,2014-01-19 07:00:00,0.133
MAC004451,ToU,2014-01-20 20:00:00,0.159
MAC004451,ToU,2014-02-01 11:30:00,0.196
MAC004456,ToU,2012-06-17 01:30:00,0.109
MAC004456,ToU,2012-10-31 07:00:00,0.428
MAC004456,ToU,2012-11-22 05:00:00,0.173
MAC004456,ToU,2012-12-09 04:30:00,0.268
MAC004456,ToU,2012-12-19 13:00:00,0.404
MAC004456,ToU,2013-02-20 14:30:00,0.212
MAC004456,ToU,2013-04-18 03:00:00,0.133
MAC004456,ToU,2013-04-24 00:00:00,0.185
MAC004456,ToU,2013-05-31 09:00:00,0.157
MAC004456,ToU,2013-06-09 13:00:00,0.094
MAC004456,ToU,2013-08-02 10:00:00,0.438
MAC004456,ToU,2013-08-12 19:30:00,0.29
MAC004456,ToU,2013-09-30 13:00:00,0.147
MAC004456,ToU,2013-10-04 08:30:00,0.161
MAC004456,ToU,2013-10-05 08:00:00,0.345
MAC004456,ToU,2014-01-14 10:30:00,0.43
MAC004456,ToU,2014-01-29 00:00:00,0.551
MAC004467,ToU,2012-01-15 19:00:00,0.149
MAC004467,ToU,2012-02-02 20:00:00,0.079
MAC004467,ToU,2012-08-26 10:00:00,0.061
MAC004467,ToU,2012-10-05 22:00:00,0.462
MAC004467,ToU,2012-12-10 10:30:00,0.048
MAC004467,ToU,2013-01-11 22:30:00,0.219
MAC004467,ToU,2013-05-13 06:30:00,0.088
